présenter présente présentes présente présentons présentez présentent présentais présentais présentait présentions présentiez présentaient présenterai présenteras présentera présenterons présenterez présenteront présentai présentas présenta présentâmes présentâtes présentèrent présenterais présenterais présenterait présenterions présenteriez présenteraient présente présentes présente présentions présentiez présentent présentasse présentasses présentât présentassions présentassiez présentassent présente présentons présentez présentant présenté présentés présentée présentées 
presser presse presses presse pressons pressez pressent pressais pressais pressait pressions pressiez pressaient presserai presseras pressera presserons presserez presseront pressai pressas pressa pressâmes pressâtes pressèrent presserais presserais presserait presserions presseriez presseraient presse presses presse pressions pressiez pressent pressasse pressasses pressât pressassions pressassiez pressassent presse pressons pressez pressant pressé pressés pressée pressées 
prétendre prétends prétends prétend prétendons prétendez prétendent prétendais prétendais prétendait prétendions prétendiez prétendaient prétendrai prétendras prétendra prétendrons prétendrez prétendront prétendis prétendis prétendit prétendîmes prétendîtes prétendirent prétendrais prétendrais prétendrait prétendrions prétendriez prétendraient prétende prétendes prétende prétendions prétendiez prétendent prétendisse prétendisses prétendît prétendissions prétendissiez prétendissent prétends prétendons prétendez prétendant prétendu prétendus prétendue prétendues 
prêter prête prêtes prête prêtons prêtez prêtent prêtais prêtais prêtait prêtions prêtiez prêtaient prêterai prêteras prêtera prêterons prêterez prêteront prêtai prêtas prêta prêtâmes prêtâtes prêtèrent prêterais prêterais prêterait prêterions prêteriez prêteraient prête prêtes prête prêtions prêtiez prêtent prêtasse prêtasses prêtât prêtassions prêtassiez prêtassent prête prêtons prêtez prêtant prêté prêtés prêtée prêtées 
prévenir préviens préviens prévient prévenons prévenez préviennent prévenais prévenais prévenait prévenions préveniez prévenaient préviendrai préviendras préviendra préviendrons préviendrez préviendront prévins prévins prévint prévînmes prévîntes prévinrent préviendrais préviendrais préviendrait préviendrions préviendriez préviendraient prévienne préviennes prévienne prévenions préveniez préviennent prévinsse prévinsses prévînt prévinssions prévinssiez prévinssent préviens prévenons prévenez prévenant prévenu prévenus prévenue prévenues 
prévoir prévois prévois prévoit prévoyons prévoyez prévoient prévoyais prévoyais prévoyait prévoyions prévoyiez prévoyaient prévoirai prévoiras prévoira prévoirons prévoirez prévoiront prévis prévis prévit prévîmes prévîtes prévirent prévoirais prévoirais prévoirait prévoirions prévoiriez prévoiraient prévoie prévoies prévoie prévoyions prévoyiez prévoient prévisse prévisses prévît prévissions prévissiez prévissent prévois prévoyons prévoyez prévoyant prévu prévus prévue prévues 
prier prie pries prie prions priez prient priais priais priait priions priiez priaient prierai prieras priera prierons prierez prieront priai prias pria priâmes priâtes prièrent prierais prierais prierait prierions prieriez prieraient prie pries prie priions priiez prient priasse priasses priât priassions priassiez priassent prie prions priez priant prié priés priée priées 
produire produis produis produit produisons produisez produisent produisais produisais produisait produisions produisiez produisaient produirai produiras produira produirons produirez produiront produisis produisis produisit produisîmes produisîtes produisirent produirais produirais produirait produirions produiriez produiraient produise produises produise produisions produisiez produisent produisisse produisisses produisît produisissions produisissiez produisissent produis produisons produisez produisant produit produits produite produites 
profiter profite profites profite profitons profitez profitent profitais profitais profitait profitions profitiez profitaient profiterai profiteras profitera profiterons profiterez profiteront profitai profitas profita profitâmes profitâtes profitèrent profiterais profiterais profiterait profiterions profiteriez profiteraient profite profites profite profitions profitiez profitent profitasse profitasses profitât profitassions profitassiez profitassent profite profitons profitez profitant profité profités profitée profitées 
promener promène promènes promène promenons promenez promènent promenais promenais promenait promenions promeniez promenaient promènerai promèneras promènera promènerons promènerez promèneront promenai promenas promena promenâmes promenâtes promenèrent promènerais promènerais promènerait promènerions promèneriez promèneraient promène promènes promène promenions promeniez promènent promenasse promenasses promenât promenassions promenassiez promenassent promène promenons promenez promenant promené promenés promenée promenées 
promettre promets promets promet promettons promettez promettent promettais promettais promettait promettions promettiez promettaient promettrai promettras promettra promettrons promettrez promettront promis promis promit promîmes promîtes promirent promettrais promettrais promettrait promettrions promettriez promettraient promette promettes promette promettions promettiez promettent promisse promisses promît promissions promissiez promissent promets promettons promettez promettant promis promis promise promises 
prononcer prononce prononces prononce prononçons prononcez prononcent prononçais prononçais prononçait prononcions prononciez prononçaient prononcerai prononceras prononcera prononcerons prononcerez prononceront prononçai prononças prononça prononçâmes prononçâtes prononcèrent prononcerais prononcerais prononcerait prononcerions prononceriez prononceraient prononce prononces prononce prononcions prononciez prononcent prononçasse prononçasses prononçât prononçassions prononçassiez prononçassent prononce prononçons prononcez prononçant prononcé prononcés prononcée prononcées 
proposer propose proposes propose proposons proposez proposent proposais proposais proposait proposions proposiez proposaient proposerai proposeras proposera proposerons proposerez proposeront proposai proposas proposa proposâmes proposâtes proposèrent proposerais proposerais proposerait proposerions proposeriez proposeraient propose proposes propose proposions proposiez proposent proposasse proposasses proposât proposassions proposassiez proposassent propose proposons proposez proposant proposé proposés proposée proposées 
protéger protège protèges protège protégeons protégez protègent protégeais protégeais protégeait protégions protégiez protégeaient protègerai protègeras protègera protègerons protègerez protègeront protégeai protégeas protégea protégeâmes protégeâtes protégèrent protègerais protègerais protègerait protègerions protègeriez protègeraient protège protèges protège protégions protégiez protègent protégeasse protégeasses protégeât protégeassions protégeassiez protégeassent protège protégeons protégez protégeant protégé protégés protégée protégées 
prouver prouve prouves prouve prouvons prouvez prouvent prouvais prouvais prouvait prouvions prouviez prouvaient prouverai prouveras prouvera prouverons prouverez prouveront prouvai prouvas prouva prouvâmes prouvâtes prouvèrent prouverais prouverais prouverait prouverions prouveriez prouveraient prouve prouves prouve prouvions prouviez prouvent prouvasse prouvasses prouvât prouvassions prouvassiez prouvassent prouve prouvons prouvez prouvant prouvé prouvés prouvée prouvées 
quitter quitte quittes quitte quittons quittez quittent quittais quittais quittait quittions quittiez quittaient quitterai quitteras quittera quitterons quitterez quitteront quittai quittas quitta quittâmes quittâtes quittèrent quitterais quitterais quitterait quitterions quitteriez quitteraient quitte quittes quitte quittions quittiez quittent quittasse quittasses quittât quittassions quittassiez quittassent quitte quittons quittez quittant quitté quittés quittée quittées 
